market,decision_utc,h,target_r,entry,stop,tp,stake,score,post_range_gate,mature,coverage,bars,expected_bars,result,gross_pct,net_pct,gross_r,net_r,mfe_pct,mae_pct,minutes_to_peak,exit_utc,ambiguous_stop_tp,gap_below_stop,captured_positive_upside,net_pnl_guide_eur,fee_plus_slippage_each_side
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,24,1.4,0.49009,0.45146,0.5441720000000001,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,24,1.5,0.49009,0.45146,0.548035,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,24,1.6,0.49009,0.45146,0.5518980000000001,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
EPIC-EUR,2026-09-22T17:00:58.306962+00:00,24,2,0.49009,0.45146,0.56735,140.2747855248918,9.28,True,False,0.98214,55,56,HORIZON_MARK,-2.4159,-3.0966,-0.3065,-0.3632,1.2345,-4.2768,19.03,2026-09-22T21:40:00+00:00,False,False,0.0,-4.3437,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,4,1.4,0.13764,0.12881,0.15000200000000002,169.1848718184444,8.731,True,True,1.0,47,47,HORIZON_MARK,-0.5231,-1.217,-0.0815,-0.1722,2.8916,-1.671,28.49,2026-09-22T21:35:00+00:00,False,False,0.0,-2.059,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,4,1.5,0.13764,0.12881,0.15088500000000002,169.1848718184444,8.731,True,True,1.0,47,47,HORIZON_MARK,-0.5231,-1.217,-0.0815,-0.1722,2.8916,-1.671,28.49,2026-09-22T21:35:00+00:00,False,False,0.0,-2.059,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,4,1.6,0.13764,0.12881,0.15176800000000001,169.1848718184444,8.731,True,True,1.0,47,47,HORIZON_MARK,-0.5231,-1.217,-0.0815,-0.1722,2.8916,-1.671,28.49,2026-09-22T21:35:00+00:00,False,False,0.0,-2.059,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,4,2,0.13764,0.12881,0.1553,169.1848718184444,8.731,True,True,1.0,47,47,HORIZON_MARK,-0.5231,-1.217,-0.0815,-0.1722,2.8916,-1.671,28.49,2026-09-22T21:35:00+00:00,False,False,0.0,-2.059,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,12,1.4,0.13764,0.12881,0.15000200000000002,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,12,1.5,0.13764,0.12881,0.15088500000000002,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,12,1.6,0.13764,0.12881,0.15176800000000001,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,12,2,0.13764,0.12881,0.1553,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,24,1.4,0.13764,0.12881,0.15000200000000002,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,24,1.5,0.13764,0.12881,0.15088500000000002,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,24,1.6,0.13764,0.12881,0.15176800000000001,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
APE-EUR,2026-09-22T17:36:30.897702+00:00,24,2,0.13764,0.12881,0.1553,169.1848718184444,8.731,True,False,0.97959,48,49,HORIZON_MARK,-0.6611,-1.3541,-0.1031,-0.1916,2.8916,-1.671,28.49,2026-09-22T21:40:00+00:00,False,False,0.0,-2.2909,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,4,1.4,0.039707,0.036418,0.0443116,134.01557456641999,6.99,True,True,1.0,47,47,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:35:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,4,1.5,0.039707,0.036418,0.0446405,134.01557456641999,6.99,True,True,1.0,47,47,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:35:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,4,1.6,0.039707,0.036418,0.0449694,134.01557456641999,6.99,True,True,1.0,47,47,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:35:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,4,2,0.039707,0.036418,0.046285,134.01557456641999,6.99,True,True,1.0,47,47,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:35:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,12,1.4,0.039707,0.036418,0.0443116,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,12,1.5,0.039707,0.036418,0.0446405,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,12,1.6,0.039707,0.036418,0.0449694,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,12,2,0.039707,0.036418,0.046285,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,24,1.4,0.039707,0.036418,0.0443116,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,24,1.5,0.039707,0.036418,0.0446405,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,24,1.6,0.039707,0.036418,0.0449694,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
STO-EUR,2026-09-22T17:36:30.897702+00:00,24,2,0.039707,0.036418,0.046285,134.01557456641999,6.99,True,False,0.97959,48,49,HORIZON_MARK,-5.8831,-6.5396,-0.7102,-0.7329,0.748,-5.8831,3.49,2026-09-22T21:40:00+00:00,False,False,0.0,-8.7641,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,4,1.4,0.47,0.43311,0.5216459999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,4,1.5,0.47,0.43311,0.5253349999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,4,1.6,0.47,0.43311,0.5290239999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,4,2,0.47,0.43311,0.54377,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,12,1.4,0.47,0.43311,0.5216459999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,12,1.5,0.47,0.43311,0.5253349999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,12,1.6,0.47,0.43311,0.5290239999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,12,2,0.47,0.43311,0.54377,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,24,1.4,0.47,0.43311,0.5216459999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,24,1.5,0.47,0.43311,0.5253349999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,24,1.6,0.47,0.43311,0.5290239999999999,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
TREAD-EUR,2026-09-22T18:47:42.106827+00:00,24,2,0.47,0.43311,0.54377,140.82085479999998,6.875,True,False,0.97143,34,35,HORIZON_MARK,2.9106,2.1928,0.3708,0.2582,10.1298,-0.8362,127.3,2026-09-22T21:40:00+00:00,False,False,0.2873,3.0879,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,4,1.4,0.8312,0.7741,0.9111400000000001,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,4,1.5,0.8312,0.7741,0.9168500000000002,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,4,1.6,0.8312,0.7741,0.9225600000000002,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,4,2,0.8312,0.7741,0.9454,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,12,1.4,0.8312,0.7741,0.9111400000000001,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,12,1.5,0.8312,0.7741,0.9168500000000002,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,12,1.6,0.8312,0.7741,0.9225600000000002,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,12,2,0.8312,0.7741,0.9454,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,24,1.4,0.8312,0.7741,0.9111400000000001,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,24,1.5,0.8312,0.7741,0.9168500000000002,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,24,1.6,0.8312,0.7741,0.9225600000000002,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
MOVR-EUR,2026-09-22T19:20:13.951284+00:00,24,2,0.8312,0.7741,0.9454,159.03428889830403,10.0,True,False,0.96429,27,28,HORIZON_MARK,-3.3085,-3.9829,-0.4816,-0.5297,0.3008,-4.0423,4.77,2026-09-22T21:40:00+00:00,False,False,0.0,-6.3343,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,4,1.4,0.41293,0.39119,0.4433660000000001,201.8031784067677,9.615,True,False,0.96154,25,26,TP,7.3707,6.6218,1.4,1.1175,8.0498,-0.1187,25.42,2026-09-22T20:00:00+00:00,False,False,0.9156,13.3629,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,4,1.5,0.41293,0.39119,0.44554000000000005,201.8031784067677,9.615,True,False,0.96154,25,26,TP,7.8972,7.1446,1.5,1.2057,8.0498,-0.1187,25.42,2026-09-22T20:00:00+00:00,False,False,0.981,14.418,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,4,1.6,0.41293,0.39119,0.44771400000000006,201.8031784067677,9.615,True,False,0.96154,25,26,HORIZON_MARK,3.698,2.9746,0.7024,0.502,8.0498,-0.1187,25.42,2026-09-22T21:40:00+00:00,False,False,0.4594,6.0029,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,4,2,0.41293,0.39119,0.45641,201.8031784067677,9.615,True,False,0.96154,25,26,HORIZON_MARK,3.698,2.9746,0.7024,0.502,8.0498,-0.1187,25.42,2026-09-22T21:40:00+00:00,False,False,0.4594,6.0029,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,12,1.4,0.41293,0.39119,0.4433660000000001,201.8031784067677,9.615,True,False,0.96154,25,26,TP,7.3707,6.6218,1.4,1.1175,8.0498,-0.1187,25.42,2026-09-22T20:00:00+00:00,False,False,0.9156,13.3629,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,12,1.5,0.41293,0.39119,0.44554000000000005,201.8031784067677,9.615,True,False,0.96154,25,26,TP,7.8972,7.1446,1.5,1.2057,8.0498,-0.1187,25.42,2026-09-22T20:00:00+00:00,False,False,0.981,14.418,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,12,1.6,0.41293,0.39119,0.44771400000000006,201.8031784067677,9.615,True,False,0.96154,25,26,HORIZON_MARK,3.698,2.9746,0.7024,0.502,8.0498,-0.1187,25.42,2026-09-22T21:40:00+00:00,False,False,0.4594,6.0029,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,12,2,0.41293,0.39119,0.45641,201.8031784067677,9.615,True,False,0.96154,25,26,HORIZON_MARK,3.698,2.9746,0.7024,0.502,8.0498,-0.1187,25.42,2026-09-22T21:40:00+00:00,False,False,0.4594,6.0029,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,24,1.4,0.41293,0.39119,0.4433660000000001,201.8031784067677,9.615,True,False,0.96154,25,26,TP,7.3707,6.6218,1.4,1.1175,8.0498,-0.1187,25.42,2026-09-22T20:00:00+00:00,False,False,0.9156,13.3629,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,24,1.5,0.41293,0.39119,0.44554000000000005,201.8031784067677,9.615,True,False,0.96154,25,26,TP,7.8972,7.1446,1.5,1.2057,8.0498,-0.1187,25.42,2026-09-22T20:00:00+00:00,False,False,0.981,14.418,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,24,1.6,0.41293,0.39119,0.44771400000000006,201.8031784067677,9.615,True,False,0.96154,25,26,HORIZON_MARK,3.698,2.9746,0.7024,0.502,8.0498,-0.1187,25.42,2026-09-22T21:40:00+00:00,False,False,0.4594,6.0029,0.0035
TIA-EUR,2026-09-22T19:34:34.922965+00:00,24,2,0.41293,0.39119,0.45641,201.8031784067677,9.615,True,False,0.96154,25,26,HORIZON_MARK,3.698,2.9746,0.7024,0.502,8.0498,-0.1187,25.42,2026-09-22T21:40:00+00:00,False,False,0.4594,6.0029,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,4,1.4,0.06835,0.0621,0.07709999999999997,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,4,1.5,0.06835,0.0621,0.07772499999999999,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,4,1.6,0.06835,0.0621,0.07834999999999998,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,4,2,0.06835,0.0621,0.08084,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,12,1.4,0.06835,0.0621,0.07709999999999997,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,12,1.5,0.06835,0.0621,0.07772499999999999,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,12,1.6,0.06835,0.0621,0.07834999999999998,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,12,2,0.06835,0.0621,0.08084,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,24,1.4,0.06835,0.0621,0.07709999999999997,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,24,1.5,0.06835,0.0621,0.07772499999999999,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,24,1.6,0.06835,0.0621,0.07834999999999998,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
LAPTOP-EUR,2026-09-22T20:53:54.361560+00:00,24,2,0.06835,0.0621,0.08084,122.297893581,8.5,True,False,0.9,9,10,HORIZON_MARK,-2.2824,-2.964,-0.2496,-0.3031,-0.2048,-3.1309,6.09,2026-09-22T21:40:00+00:00,False,False,,-3.6249,0.0035
